128,4,5,0,28,0,1,20,99,215,116,26,246,221,65,24,131,252,61,251,65,1,247,1,111,254,116,7,fire
128,4,5,0,28,0,1,20,173,214,5,26,242,221,126,23,11,251,120,252,172,0,195,0,242,252,203,3,fire
128,4,5,0,28,0,1,20,108,214,89,26,16,222,214,22,32,253,128,252,153,1,18,253,216,252,247,0,fire
128,4,5,0,28,0,1,20,147,214,23,27,52,222,115,22,168,254,61,250,211,1,110,251,231,253,31,255,fire
128,4,5,0,28,0,1,20,213,214,175,27,100,222,124,22,34,254,5,248,220,1,24,253,81,255,216,253,fire
128,4,5,0,28,0,1,20,251,214,226,27,162,222,222,22,177,253,123,247,227,0,111,0,41,0,165,253,fire
128,4,5,0,28,0,1,20,3,215,247,27,218,222,35,23,7,253,239,248,159,0,217,0,205,255,7,254,fire
128,4,5,0,28,0,1,20,30,215,38,28,205,222,7,23,191,252,7,250,149,0,154,254,208,255,56,255,fire
128,4,5,0,28,0,1,20,102,215,147,28,130,222,147,22,52,252,26,249,1,0,25,252,199,255,231,255,fire
128,4,5,0,28,0,1,20,190,215,241,28,44,222,54,22,186,252,189,247,78,0,25,252,145,0,79,0,fire
128,4,5,0,28,0,1,20,231,215,225,28,5,222,90,22,220,252,77,247,227,0,156,255,155,1,208,255,fire
128,4,5,0,28,0,1,20,246,215,154,28,235,221,168,22,144,252,172,248,144,0,92,1,227,1,135,255,fire
128,4,5,0,28,0,1,20,29,216,149,28,209,221,203,22,88,252,184,249,38,0,240,255,39,1,219,254,fire
128,4,5,0,28,0,1,20,94,216,212,28,200,221,225,22,181,252,231,248,169,255,243,254,123,0,45,254,fire
128,4,5,0,28,0,1,20,134,216,10,29,229,221,12,23,114,253,186,247,0,0,176,255,16,0,90,254,fire
128,4,5,0,28,0,1,20,139,216,24,29,15,222,67,23,25,253,188,247,74,0,178,0,240,255,154,254,fire
128,4,5,0,28,0,1,20,140,216,25,29,31,222,88,23,238,252,127,248,20,0,103,0,246,255,68,255,fire
128,4,5,0,28,0,1,20,163,216,44,29,1,222,60,23,179,252,126,248,239,255,20,255,50,0,225,255,fire
128,4,5,0,28,0,1,20,177,216,57,29,223,221,17,23,146,252,201,247,70,0,213,254,26,0,91,0,fire
128,4,5,0,28,0,1,20,182,216,68,29,197,221,230,22,199,252,3,248,226,255,51,255,216,255,109,0,fire
128,4,5,0,28,0,1,20,170,216,87,29,188,221,171,22,26,253,171,248,198,255,64,255,52,255,154,0,fire
128,4,5,0,28,0,1,20,162,216,118,29,188,221,116,22,88,253,226,248,75,255,102,255,252,254,96,0,fire
128,4,5,0,28,0,1,20,155,216,133,29,197,221,97,22,65,254,118,249,231,254,74,0,70,255,87,0,fire
128,4,5,0,28,0,1,20,98,216,69,29,12,222,191,22,38,254,52,249,34,0,18,3,209,255,123,255,fire
128,4,5,0,28,0,1,20,50,216,4,29,62,222,7,23,66,252,139,247,227,255,202,2,234,255,60,255,fire
128,4,5,0,28,0,1,20,51,216,192,28,12,222,20,23,114,253,166,244,136,0,156,0,103,1,223,1,fire
128,4,5,0,28,0,1,20,2,216,52,28,170,221,219,22,195,254,61,245,2,1,164,0,120,1,59,5,fire
128,4,5,0,28,0,1,20,105,215,58,27,119,221,175,22,65,253,224,247,203,0,213,3,128,0,142,5,fire
128,4,5,0,28,0,1,20,229,214,162,26,91,221,75,22,16,251,193,251,149,0,204,1,7,255,237,2,fire
128,4,5,0,28,0,1,20,184,214,185,26,107,221,245,21,94,251,82,252,20,1,205,254,90,254,166,255,fire
128,4,5,0,28,0,1,20,222,214,78,27,161,221,217,21,110,253,97,250,26,1,66,253,122,254,204,253,fire
128,4,5,0,28,0,1,20,57,215,21,28,231,221,245,21,34,254,116,248,91,1,182,252,29,255,143,252,fire
128,4,5,0,28,0,1,20,152,215,168,28,41,222,75,22,14,254,141,247,133,0,118,254,245,255,100,252,fire
128,4,5,0,28,0,1,20,202,215,228,28,115,222,199,22,124,253,63,248,77,0,178,0,79,0,162,252,fire
128,4,5,0,28,0,1,20,249,215,47,29,168,222,8,23,44,253,94,249,99,255,34,0,176,255,19,253,fire
128,4,5,0,28,0,1,20,57,216,180,29,201,222,253,22,74,253,98,249,92,255,28,254,243,254,131,253,fire
128,4,5,0,28,0,1,20,140,216,71,30,216,222,225,22,159,253,39,248,66,255,104,253,42,255,247,253,fire
128,4,5,0,28,0,1,20,204,216,170,30,244,222,244,22,152,253,80,247,155,255,177,254,174,255,241,253,fire
128,4,5,0,28,0,1,20,235,216,207,30,27,223,47,23,164,253,130,247,177,255,91,0,27,0,49,254,fire
128,4,5,0,28,0,1,20,2,217,240,30,56,223,83,23,107,253,89,248,251,255,254,255,246,255,114,254,fire
128,4,5,0,35,0,2,6,3,2,0,0,0,0,fire
128,4,5,0,39,0,1,17,67,2,71,0,187,0,70,1,153,0,70,0,45,0,215,0,0,fire
128,4,5,0,39,0,1,17,50,2,90,0,194,0,42,1,147,0,64,0,39,0,195,0,0,fire
128,4,5,0,39,0,1,17,42,2,89,0,199,0,35,1,148,0,63,0,38,0,161,0,0,fire
128,4,5,0,39,0,1,17,29,2,92,0,223,0,216,0,88,0,65,0,40,0,133,0,0,fire
128,4,5,0,39,0,1,17,167,1,88,0,241,0,1,1,108,0,63,0,44,0,149,0,0,fire
128,4,5,0,39,0,1,17,4,1,79,0,248,0,10,1,124,0,80,0,47,0,140,0,0,fire
128,4,5,0,39,0,1,17,251,0,55,0,236,0,28,1,142,0,101,0,51,0,136,0,0,fire
128,4,5,0,39,0,1,17,172,0,57,0,202,0,112,1,15,1,141,0,100,0,134,0,0,fire
128,4,5,0,39,0,1,17,146,0,58,0,168,0,24,2,226,1,167,0,134,0,113,0,0,fire
128,4,5,0,39,0,1,17,120,0,70,0,166,0,128,2,34,2,232,0,161,0,140,0,0,fire
128,4,5,0,39,0,1,17,110,0,72,0,161,0,188,2,147,2,251,0,193,0,254,0,0,fire
128,4,5,0,39,0,1,17,127,0,72,0,152,0,37,3,178,2,7,1,203,0,92,1,0,fire
128,4,5,0,39,0,1,17,156,0,72,0,146,0,33,3,155,2,249,0,205,0,179,1,0,fire
128,4,5,0,28,0,1,20,0,216,123,31,152,224,200,22,167,254,79,244,132,1,122,0,92,1,8,4,fire
128,4,5,0,28,0,1,20,79,215,111,30,29,224,76,22,201,254,73,246,136,0,70,3,140,0,128,7,fire
128,4,5,0,28,0,1,20,183,214,182,29,198,223,175,21,194,252,100,249,14,1,117,1,103,255,205,5,fire
128,4,5,0,28,0,1,20,41,214,68,29,208,223,74,21,95,251,96,250,78,1,147,1,47,254,92,2,fire
128,4,5,0,28,0,1,20,214,213,65,29,18,224,12,21,145,252,237,251,199,0,122,0,136,253,231,255,fire
128,4,5,0,28,0,1,20,234,213,219,29,113,224,236,20,96,254,188,250,9,1,155,253,141,253,213,253,fire
128,4,5,0,28,0,1,20,67,214,182,30,209,224,241,20,185,254,196,248,159,0,158,252,34,254,147,252,fire
128,4,5,0,28,0,1,20,155,214,103,31,63,225,59,21,139,254,176,247,4,0,98,254,215,254,221,251,fire
128,4,5,0,28,0,1,20,183,214,212,31,206,225,155,21,24,254,0,248,187,255,151,0,102,254,246,251,fire
128,4,5,0,28,0,1,20,197,214,71,32,74,226,183,21,72,254,251,248,84,255,9,0,176,253,12,253,fire
128,4,5,0,28,0,1,20,236,214,208,32,137,226,138,21,242,253,34,249,87,255,47,254,221,253,23,254,fire
128,4,5,0,28,0,1,20,48,215,96,33,159,226,74,21,29,254,73,248,141,255,30,253,124,254,184,254,fire
128,4,5,0,28,0,1,20,110,215,211,33,176,226,35,21,56,254,86,247,236,255,143,253,19,255,224,254,fire
128,4,5,0,28,0,1,20,135,215,14,34,203,226,27,21,5,254,54,247,103,0,226,254,102,255,17,255,fire
128,4,5,0,28,0,1,20,136,215,54,34,250,226,28,21,204,253,175,247,133,0,146,255,30,255,221,254,fire
128,4,5,0,39,0,1,17,14,0,20,0,130,0,223,0,70,0,29,0,25,0,20,0,0,fist
128,3,4,0,22,2,fist
0,6,4,129,1,fist
0,3,0,0,134,1,fist
0,3,0,1,134,1,fist
0,3,0,2,134,1,fist
0,6,2,0,0,fist
128,6,0,192,0,12,151,202,214,125,248,0,255,31,9,8,77,121,32,77,121,111,0,0,2,1,6,17,6,66,72,18,74,127,44,72,71,185,222,4,169,1,0,6,213,fist
128,4,5,0,35,0,2,6,1,1,2,2,236,12,fist
128,4,5,0,28,0,1,20,32,212,199,40,237,244,162,19,143,1,209,247,231,0,66,0,248,254,16,0,fist
128,4,5,0,28,0,1,20,7,212,223,40,53,245,96,19,105,1,219,247,248,0,17,0,216,254,38,0,fist
128,4,5,0,28,0,1,20,227,211,239,40,129,245,21,19,51,1,241,247,31,1,77,0,193,254,28,0,fist
128,4,5,0,28,0,1,20,204,211,244,40,169,245,236,18,32,1,20,248,25,1,84,0,177,254,28,0,fist
128,4,5,0,28,0,1,20,184,211,251,40,207,245,193,18,16,1,26,248,7,1,70,0,174,254,32,0,fist
128,4,5,0,28,0,1,20,165,211,5,41,244,245,147,18,21,1,52,248,238,0,61,0,174,254,46,0,fist
128,4,5,0,28,0,1,20,149,211,19,41,23,246,98,18,33,1,61,248,225,0,37,0,161,254,67,0,fist
128,4,5,0,28,0,1,20,137,211,37,41,55,246,45,18,44,1,49,248,219,0,0,0,160,254,88,0,fist
128,4,5,0,28,0,1,20,127,211,58,41,86,246,245,17,37,1,69,248,174,0,251,255,157,254,99,0,fist
128,4,5,0,28,0,1,20,124,211,87,41,117,246,186,17,39,1,52,248,140,0,206,255,137,254,89,0,fist
128,4,5,0,28,0,1,20,127,211,123,41,157,246,131,17,86,1,25,248,149,0,174,255,113,254,54,0,fist
128,4,5,0,28,0,1,20,125,211,153,41,204,246,79,17,88,1,48,248,188,0,194,255,98,254,28,0,fist
128,4,5,0,28,0,1,20,125,211,186,41,254,246,24,17,80,1,28,248,187,0,181,255,74,254,17,0,fist
128,4,5,0,28,0,1,20,125,211,221,41,52,247,226,16,71,1,34,248,182,0,180,255,51,254,247,255,fist
128,4,5,0,28,0,1,20,127,211,255,41,115,247,176,16,99,1,20,248,173,0,193,255,42,254,208,255,fist
128,4,5,0,28,0,1,20,127,211,32,42,183,247,126,16,71,1,28,248,214,0,183,255,15,254,178,255,fist
128,4,5,0,28,0,1,20,126,211,65,42,251,247,75,16,65,1,21,248,222,0,178,255,6,254,173,255,fist
128,4,5,0,28,0,1,20,125,211,95,42,65,248,27,16,84,1,246,247,218,0,198,255,19,254,162,255,fist
128,4,5,0,28,0,1,20,117,211,116,42,136,248,239,15,91,1,248,247,214,0,10,0,33,254,157,255,fist
128,4,5,0,28,0,1,20,105,211,132,42,209,248,196,15,101,1,44,248,214,0,38,0,38,254,160,255,fist
128,4,5,0,28,0,1,20,102,211,158,42,27,249,150,15,122,1,41,248,214,0,223,255,14,254,161,255,fist
128,4,5,0,28,0,1,20,106,211,193,42,97,249,97,15,112,1,31,248,177,0,169,255,248,253,176,255,fist
128,4,5,0,28,0,1,20,109,211,227,42,167,249,40,15,117,1,10,248,162,0,178,255,242,253,191,255,fist
128,4,5,0,28,0,1,20,113,211,4,43,237,249,241,14,150,1,245,247,134,0,191,255,252,253,199,255,fist
128,4,5,0,28,0,1,20,115,211,34,43,51,250,188,14,162,1,241,247,123,0,213,255,5,254,196,255,fist
128,4,5,0,28,0,1,20,113,211,59,43,123,250,138,14,188,1,254,247,121,0,249,255,14,254,196,255,fist
128,4,5,0,28,0,1,20,114,211,84,43,194,250,91,14,205,1,9,248,106,0,240,255,34,254,195,255,fist
128,4,5,0,28,0,1,20,117,211,108,43,8,251,52,14,242,1,7,248,98,0,244,255,68,254,178,255,fist
128,4,5,0,28,0,1,20,122,211,132,43,82,251,20,14,5,2,40,248,88,0,245,255,87,254,145,255,fist
128,4,5,0,28,0,1,20,134,211,160,43,159,251,250,13,245,1,70,248,98,0,200,255,83,254,87,255,fist
128,4,5,0,28,0,1,20,149,211,191,43,241,251,226,13,210,1,45,248,122,0,165,255,71,254,27,255,fist
128,4,5,0,28,0,1,20,164,211,219,43,74,252,211,13,208,1,29,248,138,0,177,255,81,254,211,254,fist
128,4,5,0,28,0,1,20,173,211,237,43,175,252,210,13,238,1,248,247,136,0,5,0,98,254,121,254,fist
128,4,5,0,28,0,1,20,167,211,234,43,31,253,224,13,7,2,253,247,167,0,142,0,122,254,48,254,fist
128,4,5,0,28,0,1,20,155,211,225,43,148,253,239,13,23,2,29,248,174,0,200,0,118,254,30,254,fist
128,4,5,0,28,0,1,20,153,211,224,43,5,254,249,13,2,2,55,248,164,0,129,0,107,254,35,254,fist
128,4,5,0,28,0,1,20,158,211,232,43,112,254,0,14,24,2,19,248,125,0,75,0,111,254,56,254,fist
128,4,5,0,28,0,1,20,162,211,238,43,213,254,3,14,51,2,2,248,123,0,82,0,125,254,91,254,fist
128,4,5,0,28,0,1,20,165,211,242,43,50,255,4,14,77,2,240,247,101,0,101,0,153,254,135,254,fist
128,4,5,0,28,0,1,20,163,211,243,43,134,255,2,14,61,2,245,247,95,0,119,0,178,254,173,254,fist
128,4,5,0,28,0,1,20,159,211,241,43,217,255,252,13,54,2,251,247,94,0,140,0,174,254,182,254,fist
128,4,5,0,28,0,1,20,157,211,241,43,46,0,249,13,78,2,254,247,86,0,132,0,171,254,167,254,fist
128,4,5,0,28,0,1,20,156,211,238,43,135,0,249,13,66,2,253,247,89,0,144,0,172,254,120,254,fist
128,4,5,0,28,0,1,20,151,211,228,43,236,0,4,14,73,2,255,247,110,0,185,0,176,254,29,254,fist
128,4,5,0,28,0,1,20,140,211,205,43,95,1,31,14,84,2,61,248,132,0,19,1,194,254,182,253,fist
128,4,5,0,28,0,1,20,127,211,171,43,224,1,81,14,135,2,127,248,144,0,74,1,242,254,55,253,fist
128,4,5,0,28,0,1,20,117,211,126,43,108,2,162,14,183,2,139,248,142,0,122,1,78,255,156,252,fist
128,4,5,0,28,0,1,20,101,211,64,43,255,2,15,15,227,2,148,248,189,0,199,1,172,255,23,252,fist
128,4,5,0,28,0,1,20,91,211,252,42,158,3,144,15,6,3,253,248,208,0,212,1,210,255,153,251,fist
128,4,5,0,28,0,1,20,107,211,199,42,76,4,30,16,95,3,99,249,199,0,75,1,175,255,57,251,fist
128,4,5,0,28,0,1,20,152,211,170,42,255,4,180,16,233,3,111,249,183,0,142,0,151,255,15,251,fist
128,4,5,0,28,0,1,20,208,211,146,42,167,5,77,17,127,4,10,249,208,0,63,0,191,255,48,251,fist
128,4,5,0,28,0,1,20,249,211,107,42,66,6,222,17,162,4,248,248,180,0,174,0,0,0,122,251,fist
128,4,5,0,28,0,1,20,26,212,59,42,206,6,106,18,161,4,24,249,188,0,222,0,49,0,187,251,fist
128,4,5,0,28,0,1,20,65,212,23,42,80,7,230,18,129,4,39,249,171,0,158,0,10,0,237,251,fist
128,4,5,0,28,0,1,20,104,212,245,41,207,7,87,19,140,4,32,249,213,0,133,0,223,255,17,252,fist
128,4,5,0,28,0,1,20,136,212,207,41,76,8,189,19,155,4,243,248,182,0,196,0,212,255,46,252,fist
128,4,5,0,28,0,1,20,162,212,155,41,196,8,47,20,198,4,250,248,201,0,2,1,43,0,18,252,fist
128,4,5,0,28,0,1,20,175,212,85,41,52,9,166,20,0,5,199,248,241,0,89,1,126,0,13,252,fist
128,4,5,0,28,0,1,20,163,212,243,40,178,9,22,21,223,4,66,249,15,1,54,2,114,0,17,252,fist
128,4,5,0,28,0,1,20,157,212,144,40,64,10,132,21,7,5,237,249,38,1,54,2,42,0,7,252,fist
128,4,5,0,28,0,1,20,171,212,71,40,192,10,234,21,120,5,213,249,57,1,129,1,1,0,88,252,fist
128,4,5,0,28,0,1,20,189,212,12,40,37,11,70,22,166,5,200,249,36,1,30,1,54,0,218,252,fist
128,4,5,0,28,0,1,20,196,212,205,39,128,11,153,22,190,5,241,249,38,1,75,1,83,0,55,253,fist
128,4,5,0,28,0,1,20,201,212,144,39,208,11,226,22,205,5,59,250,31,1,66,1,94,0,155,253,fist
128,4,5,0,28,0,1,20,208,212,96,39,16,12,32,23,229,5,72,250,62,1,236,0,79,0,7,254,fist
128,4,5,0,28,0,1,20,218,212,60,39,71,12,83,23,237,5,104,250,58,1,179,0,55,0,91,254,fist
128,4,5,0,28,0,1,20,231,212,34,39,116,12,126,23,11,6,101,250,61,1,120,0,44,0,154,254,fist
128,4,5,0,28,0,1,20,239,212,6,39,160,12,164,23,254,5,139,250,67,1,144,0,33,0,194,254,fist
128,4,5,0,28,0,1,20,245,212,237,38,203,12,195,23,244,5,200,250,61,1,143,0,17,0,243,254,fist
128,4,5,0,28,0,1,20,1,213,221,38,242,12,220,23,245,5,191,250,34,1,97,0,246,255,6,255,fist
128,4,5,0,28,0,1,20,16,213,211,38,26,13,241,23,8,6,90,250,8,1,96,0,231,255,239,254,fist
128,4,5,0,28,0,1,20,22,213,188,38,73,13,8,24,21,6,127,250,247,0,186,0,250,255,220,254,fist
128,4,5,0,28,0,1,20,19,213,148,38,131,13,34,24,8,6,111,250,25,1,38,1,4,0,149,254,fist
128,4,5,0,28,0,1,20,9,213,90,38,202,13,67,24,38,6,124,250,43,1,151,1,16,0,78,254,fist
128,4,5,0,28,0,1,20,251,212,25,38,15,14,105,24,24,6,116,250,82,1,169,1,53,0,49,254,fist
128,4,5,0,28,0,1,20,238,212,212,37,81,14,151,24,46,6,142,250,112,1,158,1,92,0,26,254,fist
128,4,5,0,28,0,1,20,225,212,158,37,111,14,194,24,121,6,162,250,225,1,254,0,148,0,197,254,fist
128,4,5,0,28,0,1,20,221,212,136,37,102,14,225,24,122,6,183,250,43,2,3,0,147,0,149,255,fist
128,4,5,0,28,0,1,20,235,212,146,37,75,14,250,24,51,6,227,250,32,2,50,255,104,0,220,255,fist
128,4,5,0,28,0,1,20,27,213,183,37,50,14,36,25,64,6,113,251,241,1,69,254,66,0,177,255,fist
128,4,5,0,28,0,1,20,97,213,248,37,1,14,83,25,119,6,93,251,244,1,88,253,80,0,234,255,fist
128,4,5,0,28,0,1,20,170,213,98,38,154,13,102,25,113,6,163,250,5,2,104,252,79,0,234,0,fist
128,4,5,0,28,0,1,20,217,213,213,38,252,12,88,25,89,6,0,250,60,2,55,252,152,0,46,2,fist
128,4,5,0,28,0,1,20,235,213,88,39,26,12,28,25,207,5,84,249,75,2,252,251,218,0,181,3,fist
128,4,5,0,28,0,1,20,221,213,228,39,2,11,169,24,217,5,70,248,78,2,20,252,248,0,82,5,fist
128,4,5,0,28,0,1,20,167,213,77,40,237,9,20,24,20,6,50,247,101,2,103,253,44,1,139,6,fist
128,4,5,0,28,0,1,20,52,213,111,40,237,8,115,23,125,6,196,247,39,2,124,255,140,1,216,6,fist
128,4,5,0,28,0,1,20,199,212,141,40,232,7,209,22,35,6,195,248,244,1,114,255,165,1,248,6,fist
128,4,5,0,28,0,1,20,103,212,206,40,170,6,10,22,107,5,105,248,234,1,97,254,168,1,66,8,fist
128,4,5,0,28,0,1,20,22,212,38,41,70,5,34,21,4,5,208,247,202,1,168,253,145,1,47,9,fist
128,4,5,0,28,0,1,20,191,211,119,41,202,3,25,20,168,4,120,247,156,1,185,253,139,1,16,10,fist
128,4,5,0,28,0,1,20,85,211,171,41,60,2,245,18,72,4,22,247,102,1,98,254,171,1,216,10,fist
128,4,5,0,28,0,1,20,209,210,180,41,161,0,190,17,210,3,244,246,90,1,83,255,226,1,120,11,fist
128,4,5,0,28,0,1,20,60,210,150,41,0,255,121,16,58,3,52,247,70,1,37,0,12,2,230,11,fist
128,4,5,0,28,0,1,20,172,209,100,41,89,253,39,15,157,2,77,247,78,1,89,0,15,2,39,12,fist
128,4,5,0,28,0,1,20,39,209,34,41,175,251,206,13,14,2,66,247,62,1,113,0,22,2,80,12,fist
128,4,5,0,28,0,1,20,174,208,208,40,3,250,117,12,130,1,63,247,58,1,130,0,58,2,75,12,fist
128,4,5,0,28,0,1,20,65,208,106,40,91,248,38,11,233,0,45,247,67,1,186,0,105,2,18,12,fist
128,4,5,0,28,0,1,20,216,207,237,39,189,246,220,9,141,0,31,247,104,1,21,1,110,2,238,11,fist
128,4,5,0,28,0,1,20,110,207,80,39,41,245,158,8,254,255,25,247,131,1,175,1,132,2,180,11,fist
128,4,5,0,28,0,1,20,9,207,156,38,158,243,99,7,81,255,65,247,171,1,6,2,125,2,152,11,fist
128,4,5,0,28,0,1,20,180,206,229,37,38,242,46,6,198,254,138,247,157,1,246,1,86,2,56,11,fist
128,4,5,0,28,0,1,20,112,206,43,37,187,240,254,4,134,254,195,247,141,1,215,1,65,2,246,10,fist
128,4,5,0,28,0,1,20,53,206,101,36,86,239,213,3,40,254,252,247,150,1,253,1,82,2,215,10,fist
128,4,5,0,28,0,1,20,2,206,146,35,255,237,183,2,168,253,29,248,185,1,42,2,73,2,132,10,fist
128,4,5,0,28,0,1,20,214,205,188,34,191,236,164,1,12,253,113,248,230,1,56,2,19,2,15,10,fist
128,4,5,0,28,0,1,20,176,205,223,33,146,235,155,0,170,252,200,248,234,1,89,2,230,1,174,9,fist
128,4,5,0,28,0,1,20,145,205,252,32,115,234,159,255,150,252,8,249,250,1,115,2,224,1,94,9,fist
128,4,5,0,28,0,1,20,120,205,19,32,93,233,174,254,47,252,50,249,2,2,145,2,229,1,37,9,fist
128,4,5,0,28,0,1,20,95,205,25,31,82,232,198,253,187,251,119,249,4,2,237,2,199,1,247,8,fist
128,4,5,0,28,0,1,20,74,205,24,30,82,231,223,252,100,251,229,249,247,1,9,3,161,1,224,8,fist
128,4,5,0,28,0,1,20,60,205,21,29,95,230,247,251,52,251,118,250,7,2,244,2,112,1,199,8,fist
128,4,5,0,28,0,1,20,57,205,19,28,115,229,4,251,208,250,186,250,11,2,181,2,80,1,225,8,fist
128,4,5,0,28,0,1,20,61,205,14,27,146,228,18,250,103,250,237,250,45,2,180,2,47,1,206,8,fist
128,4,5,0,28,0,1,20,70,205,250,25,178,227,38,249,9,250,4,251,63,2,243,2,61,1,220,8,fist
128,4,5,0,28,0,1,20,77,205,198,24,206,226,69,248,104,249,119,251,119,2,164,3,83,1,248,8,fist
