128,4,5,[0, 28, 0, 1, 20, 106, 211, 193, 42, 97, 249, 97, 15, 112, 1, 31, 248, 177, 0, 169, 255, 248, 253, 176, 255],fist
128,4,5,[0, 28, 0, 1, 20, 109, 211, 227, 42, 167, 249, 40, 15, 117, 1, 10, 248, 162, 0, 178, 255, 242, 253, 191, 255],fist
128,4,5,[0, 28, 0, 1, 20, 113, 211, 4, 43, 237, 249, 241, 14, 150, 1, 245, 247, 134, 0, 191, 255, 252, 253, 199, 255],fist
128,4,5,[0, 28, 0, 1, 20, 115, 211, 34, 43, 51, 250, 188, 14, 162, 1, 241, 247, 123, 0, 213, 255, 5, 254, 196, 255],fist
128,4,5,[0, 28, 0, 1, 20, 113, 211, 59, 43, 123, 250, 138, 14, 188, 1, 254, 247, 121, 0, 249, 255, 14, 254, 196, 255],fist
128,4,5,[0, 28, 0, 1, 20, 114, 211, 84, 43, 194, 250, 91, 14, 205, 1, 9, 248, 106, 0, 240, 255, 34, 254, 195, 255],fist
128,4,5,[0, 28, 0, 1, 20, 117, 211, 108, 43, 8, 251, 52, 14, 242, 1, 7, 248, 98, 0, 244, 255, 68, 254, 178, 255],fist
128,4,5,[0, 28, 0, 1, 20, 122, 211, 132, 43, 82, 251, 20, 14, 5, 2, 40, 248, 88, 0, 245, 255, 87, 254, 145, 255],fist
128,4,5,[0, 28, 0, 1, 20, 134, 211, 160, 43, 159, 251, 250, 13, 245, 1, 70, 248, 98, 0, 200, 255, 83, 254, 87, 255],fist
128,4,5,[0, 28, 0, 1, 20, 149, 211, 191, 43, 241, 251, 226, 13, 210, 1, 45, 248, 122, 0, 165, 255, 71, 254, 27, 255],fist
128,4,5,[0, 28, 0, 1, 20, 164, 211, 219, 43, 74, 252, 211, 13, 208, 1, 29, 248, 138, 0, 177, 255, 81, 254, 211, 254],fist
128,4,5,[0, 28, 0, 1, 20, 173, 211, 237, 43, 175, 252, 210, 13, 238, 1, 248, 247, 136, 0, 5, 0, 98, 254, 121, 254],fist
128,4,5,[0, 28, 0, 1, 20, 167, 211, 234, 43, 31, 253, 224, 13, 7, 2, 253, 247, 167, 0, 142, 0, 122, 254, 48, 254],fist
128,4,5,[0, 28, 0, 1, 20, 155, 211, 225, 43, 148, 253, 239, 13, 23, 2, 29, 248, 174, 0, 200, 0, 118, 254, 30, 254],fist
128,4,5,[0, 28, 0, 1, 20, 153, 211, 224, 43, 5, 254, 249, 13, 2, 2, 55, 248, 164, 0, 129, 0, 107, 254, 35, 254],fist
128,4,5,[0, 28, 0, 1, 20, 158, 211, 232, 43, 112, 254, 0, 14, 24, 2, 19, 248, 125, 0, 75, 0, 111, 254, 56, 254],fist
128,4,5,[0, 28, 0, 1, 20, 162, 211, 238, 43, 213, 254, 3, 14, 51, 2, 2, 248, 123, 0, 82, 0, 125, 254, 91, 254],fist
128,4,5,[0, 28, 0, 1, 20, 165, 211, 242, 43, 50, 255, 4, 14, 77, 2, 240, 247, 101, 0, 101, 0, 153, 254, 135, 254],fist
128,4,5,[0, 28, 0, 1, 20, 163, 211, 243, 43, 134, 255, 2, 14, 61, 2, 245, 247, 95, 0, 119, 0, 178, 254, 173, 254],fist
128,4,5,[0, 28, 0, 1, 20, 159, 211, 241, 43, 217, 255, 252, 13, 54, 2, 251, 247, 94, 0, 140, 0, 174, 254, 182, 254],fist
128,4,5,[0, 28, 0, 1, 20, 157, 211, 241, 43, 46, 0, 249, 13, 78, 2, 254, 247, 86, 0, 132, 0, 171, 254, 167, 254],fist
128,4,5,[0, 28, 0, 1, 20, 156, 211, 238, 43, 135, 0, 249, 13, 66, 2, 253, 247, 89, 0, 144, 0, 172, 254, 120, 254],fist
128,4,5,[0, 28, 0, 1, 20, 151, 211, 228, 43, 236, 0, 4, 14, 73, 2, 255, 247, 110, 0, 185, 0, 176, 254, 29, 254],fist
128,4,5,[0, 28, 0, 1, 20, 140, 211, 205, 43, 95, 1, 31, 14, 84, 2, 61, 248, 132, 0, 19, 1, 194, 254, 182, 253],fist
128,4,5,[0, 28, 0, 1, 20, 127, 211, 171, 43, 224, 1, 81, 14, 135, 2, 127, 248, 144, 0, 74, 1, 242, 254, 55, 253],fist
128,4,5,[0, 28, 0, 1, 20, 117, 211, 126, 43, 108, 2, 162, 14, 183, 2, 139, 248, 142, 0, 122, 1, 78, 255, 156, 252],fist
128,4,5,[0, 28, 0, 1, 20, 101, 211, 64, 43, 255, 2, 15, 15, 227, 2, 148, 248, 189, 0, 199, 1, 172, 255, 23, 252],fist
128,4,5,[0, 28, 0, 1, 20, 91, 211, 252, 42, 158, 3, 144, 15, 6, 3, 253, 248, 208, 0, 212, 1, 210, 255, 153, 251],fist
128,4,5,[0, 28, 0, 1, 20, 107, 211, 199, 42, 76, 4, 30, 16, 95, 3, 99, 249, 199, 0, 75, 1, 175, 255, 57, 251],fist
128,4,5,[0, 28, 0, 1, 20, 152, 211, 170, 42, 255, 4, 180, 16, 233, 3, 111, 249, 183, 0, 142, 0, 151, 255, 15, 251],fist
128,4,5,[0, 28, 0, 1, 20, 208, 211, 146, 42, 167, 5, 77, 17, 127, 4, 10, 249, 208, 0, 63, 0, 191, 255, 48, 251],fist
128,4,5,[0, 28, 0, 1, 20, 249, 211, 107, 42, 66, 6, 222, 17, 162, 4, 248, 248, 180, 0, 174, 0, 0, 0, 122, 251],fist
128,4,5,[0, 28, 0, 1, 20, 26, 212, 59, 42, 206, 6, 106, 18, 161, 4, 24, 249, 188, 0, 222, 0, 49, 0, 187, 251],fist
128,4,5,[0, 28, 0, 1, 20, 65, 212, 23, 42, 80, 7, 230, 18, 129, 4, 39, 249, 171, 0, 158, 0, 10, 0, 237, 251],fist
128,4,5,[0, 28, 0, 1, 20, 104, 212, 245, 41, 207, 7, 87, 19, 140, 4, 32, 249, 213, 0, 133, 0, 223, 255, 17, 252],fist
128,4,5,[0, 28, 0, 1, 20, 136, 212, 207, 41, 76, 8, 189, 19, 155, 4, 243, 248, 182, 0, 196, 0, 212, 255, 46, 252],fist
128,4,5,[0, 28, 0, 1, 20, 162, 212, 155, 41, 196, 8, 47, 20, 198, 4, 250, 248, 201, 0, 2, 1, 43, 0, 18, 252],fist
128,4,5,[0, 28, 0, 1, 20, 175, 212, 85, 41, 52, 9, 166, 20, 0, 5, 199, 248, 241, 0, 89, 1, 126, 0, 13, 252],fist
128,4,5,[0, 28, 0, 1, 20, 163, 212, 243, 40, 178, 9, 22, 21, 223, 4, 66, 249, 15, 1, 54, 2, 114, 0, 17, 252],fist
128,4,5,[0, 28, 0, 1, 20, 157, 212, 144, 40, 64, 10, 132, 21, 7, 5, 237, 249, 38, 1, 54, 2, 42, 0, 7, 252],fist
128,4,5,[0, 28, 0, 1, 20, 171, 212, 71, 40, 192, 10, 234, 21, 120, 5, 213, 249, 57, 1, 129, 1, 1, 0, 88, 252],fist
128,4,5,[0, 28, 0, 1, 20, 189, 212, 12, 40, 37, 11, 70, 22, 166, 5, 200, 249, 36, 1, 30, 1, 54, 0, 218, 252],fist
128,4,5,[0, 28, 0, 1, 20, 196, 212, 205, 39, 128, 11, 153, 22, 190, 5, 241, 249, 38, 1, 75, 1, 83, 0, 55, 253],fist
128,4,5,[0, 28, 0, 1, 20, 201, 212, 144, 39, 208, 11, 226, 22, 205, 5, 59, 250, 31, 1, 66, 1, 94, 0, 155, 253],fist
128,4,5,[0, 28, 0, 1, 20, 208, 212, 96, 39, 16, 12, 32, 23, 229, 5, 72, 250, 62, 1, 236, 0, 79, 0, 7, 254],fist
128,4,5,[0, 28, 0, 1, 20, 218, 212, 60, 39, 71, 12, 83, 23, 237, 5, 104, 250, 58, 1, 179, 0, 55, 0, 91, 254],fist
128,4,5,[0, 28, 0, 1, 20, 231, 212, 34, 39, 116, 12, 126, 23, 11, 6, 101, 250, 61, 1, 120, 0, 44, 0, 154, 254],fist
128,4,5,[0, 28, 0, 1, 20, 239, 212, 6, 39, 160, 12, 164, 23, 254, 5, 139, 250, 67, 1, 144, 0, 33, 0, 194, 254],fist
128,4,5,[0, 28, 0, 1, 20, 245, 212, 237, 38, 203, 12, 195, 23, 244, 5, 200, 250, 61, 1, 143, 0, 17, 0, 243, 254],fist
128,4,5,[0, 28, 0, 1, 20, 1, 213, 221, 38, 242, 12, 220, 23, 245, 5, 191, 250, 34, 1, 97, 0, 246, 255, 6, 255],fist
128,4,5,[0, 28, 0, 1, 20, 16, 213, 211, 38, 26, 13, 241, 23, 8, 6, 90, 250, 8, 1, 96, 0, 231, 255, 239, 254],fist
128,4,5,[0, 28, 0, 1, 20, 22, 213, 188, 38, 73, 13, 8, 24, 21, 6, 127, 250, 247, 0, 186, 0, 250, 255, 220, 254],fist
128,4,5,[0, 28, 0, 1, 20, 19, 213, 148, 38, 131, 13, 34, 24, 8, 6, 111, 250, 25, 1, 38, 1, 4, 0, 149, 254],fist
128,4,5,[0, 28, 0, 1, 20, 9, 213, 90, 38, 202, 13, 67, 24, 38, 6, 124, 250, 43, 1, 151, 1, 16, 0, 78, 254],fist
128,4,5,[0, 28, 0, 1, 20, 251, 212, 25, 38, 15, 14, 105, 24, 24, 6, 116, 250, 82, 1, 169, 1, 53, 0, 49, 254],fist
128,4,5,[0, 28, 0, 1, 20, 238, 212, 212, 37, 81, 14, 151, 24, 46, 6, 142, 250, 112, 1, 158, 1, 92, 0, 26, 254],fist
128,4,5,[0, 28, 0, 1, 20, 225, 212, 158, 37, 111, 14, 194, 24, 121, 6, 162, 250, 225, 1, 254, 0, 148, 0, 197, 254],fist
128,4,5,[0, 28, 0, 1, 20, 221, 212, 136, 37, 102, 14, 225, 24, 122, 6, 183, 250, 43, 2, 3, 0, 147, 0, 149, 255],fist
128,4,5,[0, 28, 0, 1, 20, 235, 212, 146, 37, 75, 14, 250, 24, 51, 6, 227, 250, 32, 2, 50, 255, 104, 0, 220, 255],fist
128,4,5,[0, 28, 0, 1, 20, 27, 213, 183, 37, 50, 14, 36, 25, 64, 6, 113, 251, 241, 1, 69, 254, 66, 0, 177, 255],fist
128,4,5,[0, 28, 0, 1, 20, 97, 213, 248, 37, 1, 14, 83, 25, 119, 6, 93, 251, 244, 1, 88, 253, 80, 0, 234, 255],fist
128,4,5,[0, 28, 0, 1, 20, 170, 213, 98, 38, 154, 13, 102, 25, 113, 6, 163, 250, 5, 2, 104, 252, 79, 0, 234, 0],fist
128,4,5,[0, 28, 0, 1, 20, 217, 213, 213, 38, 252, 12, 88, 25, 89, 6, 0, 250, 60, 2, 55, 252, 152, 0, 46, 2],fist
128,4,5,[0, 28, 0, 1, 20, 235, 213, 88, 39, 26, 12, 28, 25, 207, 5, 84, 249, 75, 2, 252, 251, 218, 0, 181, 3],fist
128,4,5,[0, 28, 0, 1, 20, 221, 213, 228, 39, 2, 11, 169, 24, 217, 5, 70, 248, 78, 2, 20, 252, 248, 0, 82, 5],fist
128,4,5,[0, 28, 0, 1, 20, 167, 213, 77, 40, 237, 9, 20, 24, 20, 6, 50, 247, 101, 2, 103, 253, 44, 1, 139, 6],fist
128,4,5,[0, 28, 0, 1, 20, 52, 213, 111, 40, 237, 8, 115, 23, 125, 6, 196, 247, 39, 2, 124, 255, 140, 1, 216, 6],fist
128,4,5,[0, 28, 0, 1, 20, 199, 212, 141, 40, 232, 7, 209, 22, 35, 6, 195, 248, 244, 1, 114, 255, 165, 1, 248, 6],fist
128,4,5,[0, 28, 0, 1, 20, 103, 212, 206, 40, 170, 6, 10, 22, 107, 5, 105, 248, 234, 1, 97, 254, 168, 1, 66, 8],fist
128,4,5,[0, 28, 0, 1, 20, 22, 212, 38, 41, 70, 5, 34, 21, 4, 5, 208, 247, 202, 1, 168, 253, 145, 1, 47, 9],fist
128,4,5,[0, 28, 0, 1, 20, 191, 211, 119, 41, 202, 3, 25, 20, 168, 4, 120, 247, 156, 1, 185, 253, 139, 1, 16, 10],fist
128,4,5,[0, 28, 0, 1, 20, 85, 211, 171, 41, 60, 2, 245, 18, 72, 4, 22, 247, 102, 1, 98, 254, 171, 1, 216, 10],fist
128,4,5,[0, 28, 0, 1, 20, 209, 210, 180, 41, 161, 0, 190, 17, 210, 3, 244, 246, 90, 1, 83, 255, 226, 1, 120, 11],fist
128,4,5,[0, 28, 0, 1, 20, 60, 210, 150, 41, 0, 255, 121, 16, 58, 3, 52, 247, 70, 1, 37, 0, 12, 2, 230, 11],fist
128,4,5,[0, 28, 0, 1, 20, 172, 209, 100, 41, 89, 253, 39, 15, 157, 2, 77, 247, 78, 1, 89, 0, 15, 2, 39, 12],fist
128,4,5,[0, 28, 0, 1, 20, 39, 209, 34, 41, 175, 251, 206, 13, 14, 2, 66, 247, 62, 1, 113, 0, 22, 2, 80, 12],fist
128,4,5,[0, 28, 0, 1, 20, 174, 208, 208, 40, 3, 250, 117, 12, 130, 1, 63, 247, 58, 1, 130, 0, 58, 2, 75, 12],fist
128,4,5,[0, 28, 0, 1, 20, 65, 208, 106, 40, 91, 248, 38, 11, 233, 0, 45, 247, 67, 1, 186, 0, 105, 2, 18, 12],fist
128,4,5,[0, 28, 0, 1, 20, 216, 207, 237, 39, 189, 246, 220, 9, 141, 0, 31, 247, 104, 1, 21, 1, 110, 2, 238, 11],fist
128,4,5,[0, 28, 0, 1, 20, 110, 207, 80, 39, 41, 245, 158, 8, 254, 255, 25, 247, 131, 1, 175, 1, 132, 2, 180, 11],fist
128,4,5,[0, 28, 0, 1, 20, 9, 207, 156, 38, 158, 243, 99, 7, 81, 255, 65, 247, 171, 1, 6, 2, 125, 2, 152, 11],fist
128,4,5,[0, 28, 0, 1, 20, 180, 206, 229, 37, 38, 242, 46, 6, 198, 254, 138, 247, 157, 1, 246, 1, 86, 2, 56, 11],fist
128,4,5,[0, 28, 0, 1, 20, 112, 206, 43, 37, 187, 240, 254, 4, 134, 254, 195, 247, 141, 1, 215, 1, 65, 2, 246, 10],fist
128,4,5,[0, 28, 0, 1, 20, 53, 206, 101, 36, 86, 239, 213, 3, 40, 254, 252, 247, 150, 1, 253, 1, 82, 2, 215, 10],fist
128,4,5,[0, 28, 0, 1, 20, 2, 206, 146, 35, 255, 237, 183, 2, 168, 253, 29, 248, 185, 1, 42, 2, 73, 2, 132, 10],fist
128,4,5,[0, 28, 0, 1, 20, 214, 205, 188, 34, 191, 236, 164, 1, 12, 253, 113, 248, 230, 1, 56, 2, 19, 2, 15, 10],fist
128,4,5,[0, 28, 0, 1, 20, 176, 205, 223, 33, 146, 235, 155, 0, 170, 252, 200, 248, 234, 1, 89, 2, 230, 1, 174, 9],fist
128,4,5,[0, 28, 0, 1, 20, 145, 205, 252, 32, 115, 234, 159, 255, 150, 252, 8, 249, 250, 1, 115, 2, 224, 1, 94, 9],fist
128,4,5,[0, 28, 0, 1, 20, 120, 205, 19, 32, 93, 233, 174, 254, 47, 252, 50, 249, 2, 2, 145, 2, 229, 1, 37, 9],fist
128,4,5,[0, 28, 0, 1, 20, 95, 205, 25, 31, 82, 232, 198, 253, 187, 251, 119, 249, 4, 2, 237, 2, 199, 1, 247, 8],fist
128,4,5,[0, 28, 0, 1, 20, 74, 205, 24, 30, 82, 231, 223, 252, 100, 251, 229, 249, 247, 1, 9, 3, 161, 1, 224, 8],fist
128,4,5,[0, 28, 0, 1, 20, 60, 205, 21, 29, 95, 230, 247, 251, 52, 251, 118, 250, 7, 2, 244, 2, 112, 1, 199, 8],fist
128,4,5,[0, 28, 0, 1, 20, 57, 205, 19, 28, 115, 229, 4, 251, 208, 250, 186, 250, 11, 2, 181, 2, 80, 1, 225, 8],fist
128,4,5,[0, 28, 0, 1, 20, 61, 205, 14, 27, 146, 228, 18, 250, 103, 250, 237, 250, 45, 2, 180, 2, 47, 1, 206, 8],fist
128,4,5,[0, 28, 0, 1, 20, 70, 205, 250, 25, 178, 227, 38, 249, 9, 250, 4, 251, 63, 2, 243, 2, 61, 1, 220, 8],fist
128,4,5,[0, 28, 0, 1, 20, 77, 205, 198, 24, 206, 226, 69, 248, 104, 249, 119, 251, 119, 2, 164, 3, 83, 1, 248, 8],fist
128,4,5,[0, 28, 0, 1, 20, 84, 205, 117, 23, 232, 225, 121, 247, 30, 249, 216, 251, 133, 2, 93, 4, 112, 1, 232, 8],fist
128,4,5,[0, 28, 0, 1, 20, 92, 205, 38, 22, 15, 225, 216, 246, 209, 248, 124, 252, 228, 2, 175, 4, 160, 1, 252, 7],fist
128,4,5,[0, 28, 0, 1, 20, 103, 205, 234, 20, 72, 224, 95, 246, 20, 248, 190, 252, 51, 3, 176, 4, 185, 1, 249, 6],fist
128,4,5,[0, 28, 0, 1, 20, 104, 205, 191, 19, 160, 223, 20, 246, 56, 247, 142, 252, 71, 3, 223, 4, 142, 1, 218, 5],fist
128,4,5,[0, 28, 0, 1, 20, 98, 205, 181, 18, 18, 223, 2, 246, 68, 247, 173, 252, 7, 3, 246, 4, 110, 1, 100, 4],fist
128,4,5,[0, 28, 0, 1, 20, 87, 205, 198, 17, 150, 222, 33, 246, 232, 247, 70, 253, 218, 2, 253, 4, 133, 1, 6, 3],fist
128,4,5,[0, 28, 0, 1, 20, 77, 205, 1, 17, 43, 222, 99, 246, 91, 248, 174, 253, 150, 2, 152, 4, 127, 1, 202, 1],fist
128,4,5,[0, 28, 0, 1, 20, 66, 205, 118, 16, 221, 221, 195, 246, 156, 248, 155, 253, 142, 2, 219, 3, 105, 1, 142, 0],fist
128,4,5,[0, 28, 0, 1, 20, 45, 205, 20, 16, 170, 221, 73, 247, 10, 249, 68, 253, 159, 2, 164, 3, 63, 1, 113, 255],fist
128,4,5,[0, 28, 0, 1, 20, 16, 205, 190, 15, 130, 221, 254, 247, 86, 249, 240, 252, 113, 2, 9, 4, 60, 1, 157, 254],fist
128,4,5,[0, 28, 0, 1, 20, 228, 204, 86, 15, 97, 221, 233, 248, 87, 249, 197, 252, 74, 2, 28, 5, 19, 1, 216, 253],fist
128,4,5,[0, 28, 0, 1, 20, 181, 204, 224, 14, 61, 221, 12, 250, 131, 249, 247, 252, 227, 1, 17, 6, 46, 1, 242, 252],fist
128,4,5,[0, 28, 0, 1, 20, 139, 204, 100, 14, 21, 221, 82, 251, 193, 249, 106, 253, 186, 1, 92, 6, 141, 1, 245, 251],fist
128,4,5,[0, 28, 0, 1, 20, 107, 204, 247, 13, 239, 220, 174, 252, 78, 250, 127, 253, 206, 1, 82, 6, 209, 1, 105, 251],fist
128,4,5,[0, 28, 0, 1, 20, 80, 204, 114, 13, 200, 220, 26, 254, 198, 250, 36, 253, 210, 1, 237, 6, 243, 1, 116, 251],fist
128,4,5,[0, 28, 0, 1, 20, 60, 204, 205, 12, 155, 220, 157, 255, 153, 250, 246, 252, 200, 1, 187, 7, 54, 2, 120, 251],fist
128,4,5,[0, 28, 0, 1, 20, 56, 204, 27, 12, 104, 220, 55, 1, 92, 250, 32, 253, 164, 1, 42, 8, 149, 2, 59, 251],fist
128,4,5,[0, 28, 0, 1, 20, 67, 204, 82, 11, 47, 220, 221, 2, 141, 250, 143, 253, 174, 1, 168, 8, 240, 2, 61, 251],fist
128,4,5,[0, 28, 0, 1, 20, 95, 204, 134, 10, 242, 219, 120, 4, 109, 250, 196, 253, 215, 1, 121, 8, 50, 3, 115, 251],fist
128,4,5,[0, 28, 0, 1, 20, 151, 204, 221, 9, 172, 219, 2, 6, 215, 249, 91, 253, 198, 1, 140, 7, 141, 3, 79, 251],fist
128,4,5,[0, 28, 0, 1, 20, 233, 204, 72, 9, 92, 219, 147, 7, 94, 250, 44, 253, 189, 1, 46, 7, 16, 4, 250, 250],fist
128,4,5,[0, 28, 0, 1, 20, 78, 205, 144, 8, 2, 219, 48, 9, 141, 250, 95, 253, 237, 1, 216, 7, 160, 4, 37, 251],fist
128,4,5,[0, 28, 0, 1, 20, 188, 205, 165, 7, 168, 218, 208, 10, 94, 250, 241, 253, 30, 2, 176, 8, 237, 4, 161, 251],fist
128,4,5,[0, 28, 0, 1, 20, 53, 206, 168, 6, 79, 218, 82, 12, 100, 250, 3, 255, 235, 1, 144, 8, 8, 5, 57, 252],fist
128,4,5,[0, 28, 0, 1, 20, 177, 206, 186, 5, 235, 217, 125, 13, 61, 250, 65, 1, 71, 2, 4, 7, 13, 5, 61, 253],fist
128,4,5,[0, 28, 0, 1, 20, 34, 207, 42, 5, 106, 217, 224, 13, 126, 249, 216, 0, 24, 2, 79, 2, 153, 4, 40, 254],fist
128,4,5,[0, 28, 0, 1, 20, 153, 207, 57, 5, 211, 216, 215, 13, 201, 249, 50, 255, 44, 2, 85, 254, 64, 4, 183, 254],fist
128,4,5,[0, 28, 0, 1, 20, 23, 208, 137, 5, 45, 216, 150, 13, 238, 249, 158, 254, 23, 2, 131, 252, 63, 4, 20, 255],fist
128,4,5,[0, 28, 0, 1, 20, 160, 208, 4, 6, 122, 215, 44, 13, 170, 249, 94, 253, 169, 1, 85, 251, 55, 4, 170, 255],fist
128,4,5,[0, 28, 0, 1, 20, 49, 209, 128, 6, 201, 214, 209, 12, 122, 249, 106, 252, 60, 1, 169, 251, 49, 4, 201, 255],fist
128,4,5,[0, 28, 0, 1, 20, 191, 209, 211, 6, 36, 214, 147, 12, 100, 249, 86, 252, 228, 0, 211, 252, 36, 4, 227, 255],fist
128,4,5,[0, 28, 0, 1, 20, 72, 210, 3, 7, 135, 213, 95, 12, 39, 249, 208, 252, 85, 0, 153, 253, 235, 3, 241, 255],fist
128,4,5,[0, 28, 0, 1, 20, 204, 210, 52, 7, 239, 212, 23, 12, 1, 249, 236, 252, 203, 255, 103, 253, 135, 3, 43, 0],fist
128,4,5,[0, 28, 0, 1, 20, 72, 211, 103, 7, 96, 212, 200, 11, 246, 248, 137, 252, 95, 255, 94, 253, 37, 3, 115, 0],fist
128,4,5,[0, 28, 0, 1, 20, 186, 211, 140, 7, 224, 211, 127, 11, 243, 248, 157, 252, 47, 255, 198, 253, 213, 2, 131, 0],fist
128,4,5,[0, 28, 0, 1, 20, 27, 212, 157, 7, 113, 211, 59, 11, 255, 248, 226, 252, 16, 255, 61, 254, 109, 2, 176, 0],fist
128,4,5,[0, 28, 0, 1, 20, 116, 212, 167, 7, 11, 211, 247, 10, 192, 248, 250, 252, 226, 254, 109, 254, 36, 2, 180, 0],fist
128,4,5,[0, 28, 0, 1, 20, 194, 212, 164, 7, 179, 210, 195, 10, 169, 248, 241, 252, 199, 254, 236, 254, 228, 1, 173, 0],fist
128,4,5,[0, 28, 0, 1, 20, 7, 213, 144, 7, 102, 210, 160, 10, 169, 248, 52, 253, 172, 254, 130, 255, 180, 1, 150, 0],fist
128,4,5,[0, 28, 0, 1, 20, 67, 213, 117, 7, 34, 210, 129, 10, 189, 248, 97, 253, 165, 254, 185, 255, 124, 1, 153, 0],fist
128,4,5,[0, 28, 0, 1, 20, 122, 213, 99, 7, 232, 209, 107, 10, 188, 248, 54, 253, 143, 254, 201, 255, 60, 1, 105, 0],fist
128,4,5,[0, 28, 0, 1, 20, 167, 213, 73, 7, 185, 209, 104, 10, 165, 248, 49, 253, 102, 254, 69, 0, 246, 0, 65, 0],fist
128,4,5,[0, 28, 0, 1, 20, 203, 213, 38, 7, 149, 209, 113, 10, 169, 248, 72, 253, 78, 254, 172, 0, 174, 0, 56, 0],fist
128,4,5,[0, 28, 0, 1, 20, 231, 213, 253, 6, 119, 209, 124, 10, 112, 248, 98, 253, 25, 254, 225, 0, 107, 0, 49, 0],fist
128,4,5,[0, 28, 0, 1, 20, 250, 213, 205, 6, 98, 209, 136, 10, 140, 248, 104, 253, 235, 253, 16, 1, 25, 0, 84, 0],fist
